"Run","LTE","Cultivar","Trt","Date","Sample"
"220119AG",-20.9,"BR","con-flu",2022-01-19,"AG"
"220119AG",-21.1,"PP","con-flu",2022-01-19,"AG"
"220119AG",-21.2,"LC","con-flu",2022-01-19,"AG"
"220119AG",-21.2,"MQ","con-flu",2022-01-19,"AG"
"220119AG",-21.3,"FR","con-flu",2022-01-19,"AG"
"220119AG",-21.3,"BR","con-flu",2022-01-19,"AG"
"220119AG",-21.4,"BR","con-flu",2022-01-19,"AG"
"220119AG",-21.5,"MQ","con-flu",2022-01-19,"AG"
"220119AG",-21.6,"LC","con-flu",2022-01-19,"AG"
"220119AG",-21.7,"BR","con-flu",2022-01-19,"AG"
"220119AG",-21.7,"PP","con-flu",2022-01-19,"AG"
"220119AG",-21.8,"FR","con-flu",2022-01-19,"AG"
"220119AG",-21.8,"LC","con-flu",2022-01-19,"AG"
"220119AG",-21.9,"PP","con-flu",2022-01-19,"AG"
"220119AG",-21.9,"LC","con-flu",2022-01-19,"AG"
"220119AG",-21.9,"BR","con-flu",2022-01-19,"AG"
"220119AG",-21.9,"FR","con-flu",2022-01-19,"AG"
"220119AG",-22,"PP","con-flu",2022-01-19,"AG"
"220119AG",-22.1,"FR","con-flu",2022-01-19,"AG"
"220119AG",-22.1,"MQ","con-flu",2022-01-19,"AG"
"220119AG",-22.3,"LC","con-flu",2022-01-19,"AG"
"220119AG",-22.4,"MQ","con-flu",2022-01-19,"AG"
"220119AG",-22.4,"BR","con-flu",2022-01-19,"AG"
"220119AG",-22.4,"PP","con-flu",2022-01-19,"AG"
"220119AG",-22.5,"FR","con-flu",2022-01-19,"AG"
"220119AG",-22.5,"LC","con-flu",2022-01-19,"AG"
"220119AG",-22.8,"FR","con-flu",2022-01-19,"AG"
"220119AG",-22.8,"BR","con-flu",2022-01-19,"AG"
"220119AG",-22.8,"PP","con-flu",2022-01-19,"AG"
"220119AG",-22.8,"FR","con-flu",2022-01-19,"AG"
"220119AG",-22.9,"FR","con-flu",2022-01-19,"AG"
"220119AG",-23,"PP","con-flu",2022-01-19,"AG"
"220119AG",-23,"FR","con-flu",2022-01-19,"AG"
"220119AG",-23.2,"BR","con-flu",2022-01-19,"AG"
"220119AG",-23.2,"PP","con-flu",2022-01-19,"AG"
"220119AG",-23.3,"LC","con-flu",2022-01-19,"AG"
"220119AG",-23.3,"FR","con-flu",2022-01-19,"AG"
"220119AG",-23.4,"FR","con-flu",2022-01-19,"AG"
"220119AG",-23.7,"PP","con-flu",2022-01-19,"AG"
"220119AG",-23.9,"FR","con-flu",2022-01-19,"AG"
"220119AG",-23.9,"LC","con-flu",2022-01-19,"AG"
"220119AG",-23.9,"FR","con-flu",2022-01-19,"AG"
"220119AG",-24.3,"FR","con-flu",2022-01-19,"AG"
"220119AG",-24.6,"FR","con-flu",2022-01-19,"AG"
"220119AG",-25.9,"FR","con-flu",2022-01-19,"AG"
"220119AG",-8,"BR","constant",2022-01-19,"AG"
"220119AG",-9.6,"BR","constant",2022-01-19,"AG"
"220119AG",-11.2,"BR","constant",2022-01-19,"AG"
"220119AG",-13.8,"MQ","constant",2022-01-19,"AG"
"220119AG",-13.9,"BR","constant",2022-01-19,"AG"
"220119AG",-14,"BR","constant",2022-01-19,"AG"
"220119AG",-14.2,"MQ","constant",2022-01-19,"AG"
"220119AG",-14.7,"MQ","constant",2022-01-19,"AG"
"220119AG",-14.7,"LC","constant",2022-01-19,"AG"
"220119AG",-14.7,"MQ","constant",2022-01-19,"AG"
"220119AG",-14.8,"LC","constant",2022-01-19,"AG"
"220119AG",-15,"LC","constant",2022-01-19,"AG"
"220119AG",-15.1,"MQ","constant",2022-01-19,"AG"
"220119AG",-15.5,"BR","constant",2022-01-19,"AG"
"220119AG",-15.5,"PP","constant",2022-01-19,"AG"
"220119AG",-15.6,"LC","constant",2022-01-19,"AG"
"220119AG",-15.6,"MQ","constant",2022-01-19,"AG"
"220119AG",-15.7,"LC","constant",2022-01-19,"AG"
"220119AG",-15.8,"LC","constant",2022-01-19,"AG"
"220119AG",-15.9,"BR","constant",2022-01-19,"AG"
"220119AG",-15.9,"PP","constant",2022-01-19,"AG"
"220119AG",-15.9,"LC","constant",2022-01-19,"AG"
"220119AG",-16,"BR","constant",2022-01-19,"AG"
"220119AG",-16.1,"MQ","constant",2022-01-19,"AG"
"220119AG",-16.3,"LC","constant",2022-01-19,"AG"
"220119AG",-16.3,"BR","constant",2022-01-19,"AG"
"220119AG",-16.4,"BR","constant",2022-01-19,"AG"
"220119AG",-16.4,"PP","constant",2022-01-19,"AG"
"220119AG",-16.4,"PP","constant",2022-01-19,"AG"
"220119AG",-16.5,"PP","constant",2022-01-19,"AG"
"220119AG",-16.5,"MQ","constant",2022-01-19,"AG"
"220119AG",-16.6,"PP","constant",2022-01-19,"AG"
"220119AG",-16.6,"BR","constant",2022-01-19,"AG"
"220119AG",-16.7,"LC","constant",2022-01-19,"AG"
"220119AG",-16.7,"BR","constant",2022-01-19,"AG"
"220119AG",-16.8,"PP","constant",2022-01-19,"AG"
"220119AG",-16.9,"MQ","constant",2022-01-19,"AG"
"220119AG",-17,"PP","constant",2022-01-19,"AG"
"220119AG",-17,"LC","constant",2022-01-19,"AG"
"220119AG",-17.2,"PP","constant",2022-01-19,"AG"
"220119AG",-17.2,"LC","constant",2022-01-19,"AG"
"220119AG",-17.3,"MQ","constant",2022-01-19,"AG"
"220119AG",-17.5,"PP","constant",2022-01-19,"AG"
"220119AG",-17.5,"LC","constant",2022-01-19,"AG"
"220119AG",-17.5,"FR","constant",2022-01-19,"AG"
"220119AG",-17.6,"BR","constant",2022-01-19,"AG"
"220119AG",-17.7,"PP","constant",2022-01-19,"AG"
"220119AG",-17.8,"LC","constant",2022-01-19,"AG"
"220119AG",-17.9,"BR","constant",2022-01-19,"AG"
"220119AG",-17.9,"PP","constant",2022-01-19,"AG"
"220119AG",-17.9,"MQ","constant",2022-01-19,"AG"
"220119AG",-18.1,"BR","constant",2022-01-19,"AG"
"220119AG",-18.4,"MQ","constant",2022-01-19,"AG"
"220119AG",-18.5,"FR","constant",2022-01-19,"AG"
"220119AG",-18.8,"FR","constant",2022-01-19,"AG"
"220119AG",-18.9,"FR","constant",2022-01-19,"AG"
"220119AG",-19,"FR","constant",2022-01-19,"AG"
"220119AG",-19.2,"LC","constant",2022-01-19,"AG"
"220119AG",-19.4,"FR","constant",2022-01-19,"AG"
"220119AG",-19.5,"BR","constant",2022-01-19,"AG"
"220119AG",-20,"FR","constant",2022-01-19,"AG"
"220119AG",-20.6,"FR","constant",2022-01-19,"AG"
"220119AG",-20.8,"FR","constant",2022-01-19,"AG"
"220119AG",-16.3,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-17,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-17.2,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-17.4,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-18.3,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-18.3,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-18.4,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-18.4,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-18.6,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-18.7,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-18.8,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-18.8,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-19.1,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-19.2,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-19.2,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-19.6,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-19.6,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-19.9,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-20,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.1,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-20.1,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.2,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.2,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-20.2,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-20.4,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-20.5,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-20.5,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-20.7,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.7,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.8,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-20.8,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-20.8,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-21,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-21,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-21.4,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-21.7,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-21.7,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-21.8,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-21.8,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-21.9,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-21.9,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-22,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-22.2,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-22.3,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-22.3,"MQ","fluctuating",2022-01-19,"AG"
"220119AG",-22.4,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-22.4,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-22.5,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-22.6,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-22.7,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-22.8,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-22.8,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-22.9,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-23.1,"BR","fluctuating",2022-01-19,"AG"
"220119AG",-23.2,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-23.3,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-23.3,"LC","fluctuating",2022-01-19,"AG"
"220119AG",-23.4,"PP","fluctuating",2022-01-19,"AG"
"220119AG",-23.7,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-23.8,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-24.1,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-25.5,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-25.6,"FR","fluctuating",2022-01-19,"AG"
"220119AG",-26.1,"FR","fluctuating",2022-01-19,"AG"
"211222AF",-12.2,"LC","con-flu",2021-12-22,"AF"
"211222AF",-13.4,"LC","con-flu",2021-12-22,"AF"
"211222AF",-13.7,"LC","con-flu",2021-12-22,"AF"
"211222AF",-13.9,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-14.1,"LC","con-flu",2021-12-22,"AF"
"211222AF",-14.1,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-14.3,"LC","con-flu",2021-12-22,"AF"
"211222AF",-14.5,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-14.6,"LC","con-flu",2021-12-22,"AF"
"211222AF",-14.6,"LC","con-flu",2021-12-22,"AF"
"211222AF",-14.9,"LC","con-flu",2021-12-22,"AF"
"211222AF",-15.1,"PP","con-flu",2021-12-22,"AF"
"211222AF",-15.2,"LC","con-flu",2021-12-22,"AF"
"211222AF",-15.3,"PP","con-flu",2021-12-22,"AF"
"211222AF",-15.5,"PP","con-flu",2021-12-22,"AF"
"211222AF",-15.5,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-15.7,"LC","con-flu",2021-12-22,"AF"
"211222AF",-15.7,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-15.8,"LC","con-flu",2021-12-22,"AF"
"211222AF",-15.8,"PP","con-flu",2021-12-22,"AF"
"211222AF",-15.8,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-16,"PP","con-flu",2021-12-22,"AF"
"211222AF",-16,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-16.1,"LC","con-flu",2021-12-22,"AF"
"211222AF",-16.2,"LC","con-flu",2021-12-22,"AF"
"211222AF",-16.3,"PP","con-flu",2021-12-22,"AF"
"211222AF",-16.3,"BR","con-flu",2021-12-22,"AF"
"211222AF",-16.4,"PP","con-flu",2021-12-22,"AF"
"211222AF",-16.5,"BR","con-flu",2021-12-22,"AF"
"211222AF",-16.6,"PP","con-flu",2021-12-22,"AF"
"211222AF",-16.6,"BR","con-flu",2021-12-22,"AF"
"211222AF",-16.7,"LC","con-flu",2021-12-22,"AF"
"211222AF",-16.7,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-16.8,"PP","con-flu",2021-12-22,"AF"
"211222AF",-16.8,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-16.9,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.1,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17.1,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.2,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17.2,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17.2,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-17.3,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-17.3,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.4,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-17.4,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.5,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.5,"BR","con-flu",2021-12-22,"AF"
"211222AF",-17.6,"PP","con-flu",2021-12-22,"AF"
"211222AF",-17.7,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-17.8,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-17.8,"BR","con-flu",2021-12-22,"AF"
"211222AF",-18,"LC","con-flu",2021-12-22,"AF"
"211222AF",-18,"BR","con-flu",2021-12-22,"AF"
"211222AF",-18,"BR","con-flu",2021-12-22,"AF"
"211222AF",-18.4,"BR","con-flu",2021-12-22,"AF"
"211222AF",-18.7,"BR","con-flu",2021-12-22,"AF"
"211222AF",-18.8,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-19,"FR","con-flu",2021-12-22,"AF"
"211222AF",-19,"MQ","con-flu",2021-12-22,"AF"
"211222AF",-19.1,"FR","con-flu",2021-12-22,"AF"
"211222AF",-19.2,"FR","con-flu",2021-12-22,"AF"
"211222AF",-19.5,"FR","con-flu",2021-12-22,"AF"
"211222AF",-19.5,"FR","con-flu",2021-12-22,"AF"
"211222AF",-19.7,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20.4,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20.5,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20.6,"FR","con-flu",2021-12-22,"AF"
"211222AF",-20.6,"LC","con-flu",2021-12-22,"AF"
"211222AF",-20.9,"FR","con-flu",2021-12-22,"AF"
"211222AF",-21,"FR","con-flu",2021-12-22,"AF"
"211222AF",-21.3,"FR","con-flu",2021-12-22,"AF"
"211222AF",-21.7,"FR","con-flu",2021-12-22,"AF"
"211222AF",-21.9,"FR","con-flu",2021-12-22,"AF"
"211222AF",-22.2,"FR","con-flu",2021-12-22,"AF"
"211222AF",-12.9,"LC","flu-con",2021-12-22,"AF"
"211222AF",-14.4,"LC","flu-con",2021-12-22,"AF"
"211222AF",-14.5,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-14.6,"LC","flu-con",2021-12-22,"AF"
"211222AF",-15.5,"LC","flu-con",2021-12-22,"AF"
"211222AF",-15.7,"LC","flu-con",2021-12-22,"AF"
"211222AF",-15.8,"LC","flu-con",2021-12-22,"AF"
"211222AF",-15.9,"LC","flu-con",2021-12-22,"AF"
"211222AF",-17,"LC","flu-con",2021-12-22,"AF"
"211222AF",-17.1,"LC","flu-con",2021-12-22,"AF"
"211222AF",-17.3,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-17.5,"LC","flu-con",2021-12-22,"AF"
"211222AF",-17.8,"LC","flu-con",2021-12-22,"AF"
"211222AF",-18.2,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-18.6,"PP","flu-con",2021-12-22,"AF"
"211222AF",-18.6,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-18.7,"LC","flu-con",2021-12-22,"AF"
"211222AF",-18.9,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-19.6,"PP","flu-con",2021-12-22,"AF"
"211222AF",-19.6,"BR","flu-con",2021-12-22,"AF"
"211222AF",-19.7,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-19.7,"LC","flu-con",2021-12-22,"AF"
"211222AF",-20,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-20.2,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.4,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.4,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.4,"BR","flu-con",2021-12-22,"AF"
"211222AF",-20.4,"LC","flu-con",2021-12-22,"AF"
"211222AF",-20.5,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.5,"BR","flu-con",2021-12-22,"AF"
"211222AF",-20.5,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-20.6,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.6,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-20.8,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.8,"PP","flu-con",2021-12-22,"AF"
"211222AF",-20.9,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-21,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-21.1,"PP","flu-con",2021-12-22,"AF"
"211222AF",-21.2,"PP","flu-con",2021-12-22,"AF"
"211222AF",-21.2,"LC","flu-con",2021-12-22,"AF"
"211222AF",-21.3,"BR","flu-con",2021-12-22,"AF"
"211222AF",-21.4,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-21.5,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-21.6,"BR","flu-con",2021-12-22,"AF"
"211222AF",-21.8,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22,"PP","flu-con",2021-12-22,"AF"
"211222AF",-22,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-22.1,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22.3,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22.3,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22.4,"PP","flu-con",2021-12-22,"AF"
"211222AF",-22.6,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22.7,"FR","flu-con",2021-12-22,"AF"
"211222AF",-22.8,"BR","flu-con",2021-12-22,"AF"
"211222AF",-22.9,"FR","flu-con",2021-12-22,"AF"
"211222AF",-23,"PP","flu-con",2021-12-22,"AF"
"211222AF",-23,"FR","flu-con",2021-12-22,"AF"
"211222AF",-23,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-23.2,"BR","flu-con",2021-12-22,"AF"
"211222AF",-23.3,"BR","flu-con",2021-12-22,"AF"
"211222AF",-23.3,"MQ","flu-con",2021-12-22,"AF"
"211222AF",-23.6,"FR","flu-con",2021-12-22,"AF"
"211222AF",-23.8,"FR","flu-con",2021-12-22,"AF"
"211222AF",-23.9,"BR","flu-con",2021-12-22,"AF"
"211222AF",-23.9,"FR","flu-con",2021-12-22,"AF"
"211222AF",-24,"PP","flu-con",2021-12-22,"AF"
"211222AF",-24.1,"BR","flu-con",2021-12-22,"AF"
"211222AF",-24.1,"FR","flu-con",2021-12-22,"AF"
"211222AF",-24.5,"FR","flu-con",2021-12-22,"AF"
"211222AF",-24.5,"FR","flu-con",2021-12-22,"AF"
"211222AF",-24.6,"PP","flu-con",2021-12-22,"AF"
"211222AF",-24.6,"LC","flu-con",2021-12-22,"AF"
"211222AF",-24.9,"LC","flu-con",2021-12-22,"AF"
"211222AF",-25,"FR","flu-con",2021-12-22,"AF"
"211222AF",-25.1,"FR","flu-con",2021-12-22,"AF"
"211222AF",-25.6,"FR","flu-con",2021-12-22,"AF"
"211222AF",-25.7,"FR","flu-con",2021-12-22,"AF"
"211222AF",-26,"BR","flu-con",2021-12-22,"AF"
"211222AF",-26.4,"FR","flu-con",2021-12-22,"AF"
"211222AF",-26.6,"FR","flu-con",2021-12-22,"AF"
"211222AF",-27.4,"FR","flu-con",2021-12-22,"AF"
"211222AF",-27.4,"FR","flu-con",2021-12-22,"AF"
"211013AA",-10.1,"LC","constant",2021-10-13,"AA"
"211013AA",-10.7,"LC","constant",2021-10-13,"AA"
"211013AA",-10.8,"LC","constant",2021-10-13,"AA"
"211013AA",-10.9,"LC","constant",2021-10-13,"AA"
"211013AA",-11,"LC","constant",2021-10-13,"AA"
"211013AA",-11,"LC","constant",2021-10-13,"AA"
"211013AA",-11.1,"LC","constant",2021-10-13,"AA"
"211013AA",-11.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-11.2,"LC","constant",2021-10-13,"AA"
"211013AA",-11.3,"LC","constant",2021-10-13,"AA"
"211013AA",-11.3,"BR","constant",2021-10-13,"AA"
"211013AA",-11.4,"LC","constant",2021-10-13,"AA"
"211013AA",-11.4,"LC","constant",2021-10-13,"AA"
"211013AA",-11.5,"LC","constant",2021-10-13,"AA"
"211013AA",-11.5,"LC","constant",2021-10-13,"AA"
"211013AA",-11.6,"LC","constant",2021-10-13,"AA"
"211013AA",-11.6,"LC","constant",2021-10-13,"AA"
"211013AA",-11.7,"LC","constant",2021-10-13,"AA"
"211013AA",-11.7,"LC","constant",2021-10-13,"AA"
"211013AA",-11.7,"LC","constant",2021-10-13,"AA"
"211013AA",-11.9,"LC","constant",2021-10-13,"AA"
"211013AA",-11.9,"LC","constant",2021-10-13,"AA"
"211013AA",-11.9,"MQ","constant",2021-10-13,"AA"
"211013AA",-12,"LC","constant",2021-10-13,"AA"
"211013AA",-12.1,"BR","constant",2021-10-13,"AA"
"211013AA",-12.1,"LC","constant",2021-10-13,"AA"
"211013AA",-12.2,"LC","constant",2021-10-13,"AA"
"211013AA",-12.2,"LC","constant",2021-10-13,"AA"
"211013AA",-12.3,"LC","constant",2021-10-13,"AA"
"211013AA",-12.5,"LC","constant",2021-10-13,"AA"
"211013AA",-12.5,"LC","constant",2021-10-13,"AA"
"211013AA",-12.5,"MQ","constant",2021-10-13,"AA"
"211013AA",-12.7,"FR","constant",2021-10-13,"AA"
"211013AA",-12.7,"LC","constant",2021-10-13,"AA"
"211013AA",-12.7,"MQ","constant",2021-10-13,"AA"
"211013AA",-12.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-12.9,"FR","constant",2021-10-13,"AA"
"211013AA",-13.1,"FR","constant",2021-10-13,"AA"
"211013AA",-13.1,"BR","constant",2021-10-13,"AA"
"211013AA",-13.1,"LC","constant",2021-10-13,"AA"
"211013AA",-13.2,"FR","constant",2021-10-13,"AA"
"211013AA",-13.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.3,"BR","constant",2021-10-13,"AA"
"211013AA",-13.3,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.3,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.3,"BR","constant",2021-10-13,"AA"
"211013AA",-13.3,"FR","constant",2021-10-13,"AA"
"211013AA",-13.4,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.5,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.5,"FR","constant",2021-10-13,"AA"
"211013AA",-13.5,"BR","constant",2021-10-13,"AA"
"211013AA",-13.6,"FR","constant",2021-10-13,"AA"
"211013AA",-13.6,"BR","constant",2021-10-13,"AA"
"211013AA",-13.6,"FR","constant",2021-10-13,"AA"
"211013AA",-13.6,"FR","constant",2021-10-13,"AA"
"211013AA",-13.6,"BR","constant",2021-10-13,"AA"
"211013AA",-13.7,"FR","constant",2021-10-13,"AA"
"211013AA",-13.8,"FR","constant",2021-10-13,"AA"
"211013AA",-13.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-13.8,"BR","constant",2021-10-13,"AA"
"211013AA",-13.9,"FR","constant",2021-10-13,"AA"
"211013AA",-13.9,"BR","constant",2021-10-13,"AA"
"211013AA",-13.9,"PP","constant",2021-10-13,"AA"
"211013AA",-13.9,"BR","constant",2021-10-13,"AA"
"211013AA",-13.9,"BR","constant",2021-10-13,"AA"
"211013AA",-14,"FR","constant",2021-10-13,"AA"
"211013AA",-14,"FR","constant",2021-10-13,"AA"
"211013AA",-14,"PP","constant",2021-10-13,"AA"
"211013AA",-14,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.1,"FR","constant",2021-10-13,"AA"
"211013AA",-14.1,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.1,"BR","constant",2021-10-13,"AA"
"211013AA",-14.1,"BR","constant",2021-10-13,"AA"
"211013AA",-14.1,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.1,"BR","constant",2021-10-13,"AA"
"211013AA",-14.1,"FR","constant",2021-10-13,"AA"
"211013AA",-14.1,"BR","constant",2021-10-13,"AA"
"211013AA",-14.2,"BR","constant",2021-10-13,"AA"
"211013AA",-14.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.2,"PP","constant",2021-10-13,"AA"
"211013AA",-14.2,"FR","constant",2021-10-13,"AA"
"211013AA",-14.2,"BR","constant",2021-10-13,"AA"
"211013AA",-14.2,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.3,"BR","constant",2021-10-13,"AA"
"211013AA",-14.3,"FR","constant",2021-10-13,"AA"
"211013AA",-14.3,"PP","constant",2021-10-13,"AA"
"211013AA",-14.3,"PP","constant",2021-10-13,"AA"
"211013AA",-14.3,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.3,"PP","constant",2021-10-13,"AA"
"211013AA",-14.4,"FR","constant",2021-10-13,"AA"
"211013AA",-14.4,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.4,"BR","constant",2021-10-13,"AA"
"211013AA",-14.4,"FR","constant",2021-10-13,"AA"
"211013AA",-14.4,"PP","constant",2021-10-13,"AA"
"211013AA",-14.4,"PP","constant",2021-10-13,"AA"
"211013AA",-14.4,"FR","constant",2021-10-13,"AA"
"211013AA",-14.5,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.5,"PP","constant",2021-10-13,"AA"
"211013AA",-14.5,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.5,"BR","constant",2021-10-13,"AA"
"211013AA",-14.6,"PP","constant",2021-10-13,"AA"
"211013AA",-14.6,"PP","constant",2021-10-13,"AA"
"211013AA",-14.6,"PP","constant",2021-10-13,"AA"
"211013AA",-14.7,"FR","constant",2021-10-13,"AA"
"211013AA",-14.7,"FR","constant",2021-10-13,"AA"
"211013AA",-14.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.8,"FR","constant",2021-10-13,"AA"
